A_CT,A_D15_19,A_D15_20,A_D16_19,A_D16_20,A_D16_24,A_D21_24,A_D65PLS,A_LT,A_MC,A_PED,A_PEDAL,A_PEDAL_F,A_PED_F,A_RD,A_RELRD,FATALS,SCH_BUS,STATE,STATENAME,ST_CASE,YEAR
3,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,3,0,29,Missouri,290416,2018
3,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,0,29,Missouri,290417,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290418,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,29,Missouri,290419,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,29,Missouri,290420,2018
2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,29,Missouri,290421,2018
3,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,0,29,Missouri,290422,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290423,2018
1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,0,29,Missouri,290424,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290425,2018
1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290426,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,29,Missouri,290427,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290428,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,29,Missouri,290429,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,29,Missouri,290430,2018
2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,1,0,29,Missouri,290431,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,29,Missouri,290432,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,29,Missouri,290433,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290434,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,29,Missouri,290435,2018
3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,0,29,Missouri,290436,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290437,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,0,29,Missouri,290438,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290439,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290440,2018
1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,4,1,0,29,Missouri,290441,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290442,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290443,2018
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,29,Missouri,290444,2018
3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,29,Missouri,290445,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,29,Missouri,290446,2018
2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,0,29,Missouri,290447,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290448,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,29,Missouri,290449,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290450,2018
1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290451,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290452,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,29,Missouri,290453,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290454,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,29,Missouri,290455,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290456,2018
2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,0,29,Missouri,290457,2018
2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,1,1,0,29,Missouri,290458,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,29,Missouri,290459,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,3,1,0,29,Missouri,290460,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,29,Missouri,290461,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,29,Missouri,290462,2018
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,29,Missouri,290463,2018
3,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290464,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,29,Missouri,290465,2018
1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,4,1,0,29,Missouri,290466,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,29,Missouri,290467,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,29,Missouri,290468,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,29,Missouri,290469,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,29,Missouri,290470,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,29,Missouri,290471,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,29,Missouri,290472,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290473,2018
2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0,29,Missouri,290474,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,29,Missouri,290475,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,0,29,Missouri,290476,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,29,Missouri,290477,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,29,Missouri,290478,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,29,Missouri,290479,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,29,Missouri,290480,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290481,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290482,2018
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,29,Missouri,290483,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,29,Missouri,290484,2018
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,29,Missouri,290485,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290486,2018
1,2,1,2,1,1,2,2,2,1,2,2,2,2,1,4,1,0,29,Missouri,290487,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290488,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,29,Missouri,290489,2018
1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,0,29,Missouri,290490,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,29,Missouri,290491,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,29,Missouri,290492,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290493,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,29,Missouri,290494,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,29,Missouri,290495,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,29,Missouri,290496,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,29,Missouri,290497,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,29,Missouri,290498,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,29,Missouri,290499,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290500,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290501,2018
3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,29,Missouri,290502,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,29,Missouri,290503,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,29,Missouri,290504,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,29,Missouri,290505,2018
1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,29,Missouri,290506,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,0,29,Missouri,290507,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,29,Missouri,290508,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290509,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,1,0,29,Missouri,290510,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,29,Missouri,290511,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,29,Missouri,290512,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290513,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,29,Missouri,290514,2018
3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,29,Missouri,290515,2018
1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,0,29,Missouri,290516,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,29,Missouri,290517,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290519,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,29,Missouri,290520,2018
2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,0,29,Missouri,290521,2018
2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,0,29,Missouri,290522,2018
2,2,1,2,1,1,2,2,1,2,2,2,2,2,1,1,1,0,29,Missouri,290523,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290524,2018
2,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,0,29,Missouri,290525,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,29,Missouri,290526,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290527,2018
1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,4,1,0,29,Missouri,290528,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290530,2018
3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,29,Missouri,290531,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,29,Missouri,290532,2018
2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,0,29,Missouri,290533,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,0,29,Missouri,290534,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,29,Missouri,290535,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,0,29,Missouri,290536,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,29,Missouri,290537,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,29,Missouri,290538,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,29,Missouri,290539,2018
3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,29,Missouri,290540,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,29,Missouri,290541,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,29,Missouri,290542,2018
3,2,2,2,2,2,2,1,1,2,1,2,2,1,2,1,1,0,29,Missouri,290543,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290544,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290545,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290546,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,29,Missouri,290547,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,29,Missouri,290548,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,29,Missouri,290549,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,29,Missouri,290550,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290551,2018
3,2,2,2,2,1,1,2,2,2,2,2,2,2,1,3,2,0,29,Missouri,290552,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,29,Missouri,290553,2018
3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,29,Missouri,290554,2018
1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,0,29,Missouri,290555,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290556,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,0,29,Missouri,290557,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,29,Missouri,290558,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290559,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,29,Missouri,290560,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290561,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290562,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,29,Missouri,290563,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,0,29,Missouri,290564,2018
2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,0,29,Missouri,290565,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,29,Missouri,290566,2018
1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290567,2018
3,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,29,Missouri,290568,2018
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,29,Missouri,290569,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290570,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290571,2018
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,29,Missouri,290572,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,29,Missouri,290573,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,29,Missouri,290574,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290575,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,29,Missouri,290576,2018
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,29,Missouri,290577,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,29,Missouri,290578,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,29,Missouri,290579,2018
3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,29,Missouri,290580,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,3,1,0,29,Missouri,290581,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,29,Missouri,290582,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,29,Missouri,290583,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,29,Missouri,290584,2018
2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,1,1,0,29,Missouri,290585,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,29,Missouri,290586,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,29,Missouri,290587,2018
2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,0,29,Missouri,290588,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,29,Missouri,290589,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290590,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,29,Missouri,290591,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,29,Missouri,290592,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,29,Missouri,290593,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,29,Missouri,290594,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,29,Missouri,290595,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290596,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,29,Missouri,290597,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,29,Missouri,290598,2018
3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,29,Missouri,290599,2018
3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,29,Missouri,290600,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,29,Missouri,290601,2018
3,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,29,Missouri,290602,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290603,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,29,Missouri,290604,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,29,Missouri,290605,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,29,Missouri,290606,2018
2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,29,Missouri,290607,2018
1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,0,29,Missouri,290608,2018
2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,29,Missouri,290609,2018
2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,0,29,Missouri,290610,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,29,Missouri,290611,2018
2,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,0,29,Missouri,290612,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290613,2018
2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,0,29,Missouri,290614,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,29,Missouri,290615,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,29,Missouri,290616,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,29,Missouri,290617,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290618,2018
1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,29,Missouri,290619,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290620,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290621,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290622,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290623,2018
2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,29,Missouri,290624,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,29,Missouri,290625,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290626,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,29,Missouri,290627,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,29,Missouri,290628,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,29,Missouri,290629,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290630,2018
3,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,0,29,Missouri,290632,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,29,Missouri,290633,2018
3,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,29,Missouri,290634,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,29,Missouri,290635,2018
3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,0,29,Missouri,290636,2018
1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,1,29,Missouri,290637,2018
1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,4,1,0,29,Missouri,290638,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,0,29,Missouri,290639,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,29,Missouri,290640,2018
1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,4,2,0,29,Missouri,290641,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,29,Missouri,290642,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290643,2018
2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,29,Missouri,290644,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290645,2018
1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290646,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290647,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,0,29,Missouri,290648,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,29,Missouri,290649,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,29,Missouri,290650,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290651,2018
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,29,Missouri,290652,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,29,Missouri,290653,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,3,1,29,Missouri,290654,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,29,Missouri,290655,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290656,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290657,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,29,Missouri,290658,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,0,29,Missouri,290659,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,29,Missouri,290660,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,29,Missouri,290661,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,1,0,29,Missouri,290662,2018
3,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,0,29,Missouri,290664,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290665,2018
2,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,1,0,29,Missouri,290666,2018
2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,29,Missouri,290667,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,29,Missouri,290668,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,29,Missouri,290669,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,29,Missouri,290670,2018
3,2,2,2,2,1,1,1,2,2,1,2,2,1,2,1,1,0,29,Missouri,290671,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290672,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,29,Missouri,290673,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,29,Missouri,290674,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290675,2018
2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,1,0,29,Missouri,290676,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,29,Missouri,290677,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,29,Missouri,290678,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290679,2018
3,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,29,Missouri,290680,2018
2,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,0,29,Missouri,290681,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,0,29,Missouri,290682,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290683,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,29,Missouri,290684,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,29,Missouri,290685,2018
3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,29,Missouri,290686,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290687,2018
3,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,0,29,Missouri,290688,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,29,Missouri,290689,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,29,Missouri,290690,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290691,2018
3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,29,Missouri,290692,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,29,Missouri,290693,2018
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,29,Missouri,290694,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290695,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,0,29,Missouri,290696,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,0,29,Missouri,290697,2018
3,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,0,29,Missouri,290698,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,29,Missouri,290699,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,29,Missouri,290700,2018
3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,29,Missouri,290701,2018
