A_D15_19,A_D15_20,A_D16_19,A_D16_20,A_D16_24,A_D21_24,A_D65PLS,A_RELRD,A_RU,FATALS,SCH_BUS,STATE,ST_CASE,YEAR
2,2,2,2,1,1,2,4,2,1,0,20,200215,2015
2,2,2,2,2,2,1,1,1,1,0,20,200216,2015
2,2,2,2,2,2,2,1,1,1,0,20,200217,2015
2,2,2,2,2,2,1,4,1,1,0,20,200218,2015
2,2,2,2,2,2,2,4,1,1,0,20,200219,2015
2,2,2,2,2,2,2,4,1,1,0,20,200220,2015
2,2,2,2,2,2,2,1,1,1,0,20,200221,2015
2,2,2,2,2,2,2,4,1,1,0,20,200222,2015
2,2,2,2,2,2,1,4,1,1,0,20,200223,2015
1,1,1,1,1,2,2,4,1,2,0,20,200224,2015
2,2,2,2,2,2,2,1,1,1,0,20,200225,2015
2,2,2,2,2,2,2,1,1,1,0,20,200226,2015
2,2,2,2,2,2,2,4,1,1,0,20,200227,2015
1,1,2,2,2,2,2,4,1,1,0,20,200228,2015
2,2,2,2,2,2,2,4,1,1,0,20,200229,2015
2,2,2,2,2,2,1,1,1,1,0,20,200230,2015
1,1,2,2,2,2,2,1,1,1,0,20,200231,2015
2,2,2,2,2,2,2,4,2,1,0,20,200232,2015
2,2,2,2,2,2,1,1,2,1,0,20,200233,2015
2,2,2,2,1,1,2,4,1,1,0,20,200234,2015
2,2,2,2,2,2,2,4,1,1,0,20,200235,2015
2,1,2,1,1,2,2,1,1,2,0,20,200236,2015
2,2,2,2,2,2,2,4,1,2,0,20,200237,2015
1,1,2,2,2,2,2,2,1,1,0,20,200238,2015
2,1,2,1,1,2,2,4,1,1,0,20,200239,2015
2,2,2,2,2,2,2,4,2,1,0,20,200240,2015
2,2,2,2,2,2,1,1,1,1,0,20,200241,2015
2,2,2,2,2,2,2,3,1,2,0,20,200242,2015
2,2,2,2,2,2,2,1,1,1,0,20,200243,2015
2,2,2,2,2,2,2,1,1,1,0,20,200244,2015
2,2,2,2,1,1,2,1,1,1,0,20,200245,2015
2,2,2,2,2,2,2,4,2,1,0,20,200246,2015
2,2,2,2,2,2,2,1,2,1,0,20,200247,2015
2,2,2,2,2,2,2,1,1,1,0,20,200248,2015
2,2,2,2,2,2,2,4,1,2,0,20,200249,2015
2,2,2,2,2,2,2,1,1,1,0,20,200250,2015
2,2,2,2,1,1,1,1,2,1,0,20,200251,2015
1,1,1,1,1,2,2,1,1,1,0,20,200252,2015
2,2,2,2,2,2,2,4,1,1,0,20,200253,2015
2,2,2,2,2,2,1,1,2,1,0,20,200254,2015
2,2,2,2,2,2,1,1,1,1,0,20,200255,2015
2,2,2,2,2,2,2,1,2,1,0,20,200256,2015
2,2,2,2,1,1,2,1,2,1,0,20,200257,2015
2,2,2,2,1,1,2,1,1,1,0,20,200258,2015
2,2,2,2,2,2,2,4,2,1,0,20,200259,2015
2,2,2,2,1,1,2,4,2,1,0,20,200260,2015
1,1,1,1,1,2,1,1,1,1,0,20,200261,2015
2,2,2,2,1,1,2,1,2,1,0,20,200263,2015
2,2,2,2,2,2,2,2,2,1,0,20,200264,2015
2,2,2,2,2,2,2,4,1,1,0,20,200265,2015
2,2,2,2,2,2,1,2,1,1,0,20,200266,2015
2,2,2,2,2,2,2,4,1,1,0,20,200267,2015
1,1,1,1,1,2,2,1,1,1,0,20,200268,2015
2,2,2,2,2,2,2,4,1,1,0,20,200269,2015
2,2,2,2,2,2,2,4,2,1,0,20,200270,2015
2,2,2,2,2,2,1,1,1,1,0,20,200271,2015
2,2,2,2,1,1,2,1,1,1,0,20,200272,2015
2,2,2,2,2,2,2,1,1,1,0,20,200273,2015
2,2,2,2,2,2,2,2,2,1,0,20,200274,2015
2,2,2,2,2,2,2,4,1,1,0,20,200275,2015
2,2,2,2,2,2,1,1,1,1,0,20,200276,2015
2,2,2,2,2,2,1,1,1,1,0,20,200277,2015
1,1,1,1,1,2,2,1,1,1,0,20,200278,2015
2,1,2,1,1,2,2,1,1,1,0,20,200279,2015
2,2,2,2,1,1,2,4,1,1,0,20,200280,2015
1,1,1,1,1,2,2,1,1,1,0,20,200281,2015
1,1,1,1,1,2,1,1,1,1,0,20,200282,2015
2,2,2,2,2,2,2,4,2,1,0,20,200283,2015
2,2,2,2,2,2,1,1,1,1,0,20,200284,2015
2,2,2,2,2,2,1,1,1,1,0,20,200285,2015
2,2,2,2,2,2,2,4,1,1,0,20,200286,2015
2,2,2,2,2,2,2,4,1,1,0,20,200287,2015
2,2,2,2,2,2,2,4,1,1,0,20,200288,2015
2,2,2,2,2,2,2,4,1,1,0,20,200289,2015
2,1,2,1,1,2,2,4,1,1,0,20,200290,2015
2,2,2,2,2,2,2,4,1,1,0,20,200291,2015
2,2,2,2,2,2,2,4,2,1,0,20,200292,2015
2,2,2,2,2,2,2,4,2,1,0,20,200293,2015
2,2,2,2,2,2,2,4,1,1,0,20,200294,2015
2,2,2,2,1,1,2,4,1,1,0,20,200295,2015
2,2,2,2,2,2,1,4,1,1,0,20,200296,2015
2,2,2,2,2,2,2,3,1,1,0,20,200297,2015
2,2,2,2,1,1,2,1,2,1,0,20,200298,2015
2,2,2,2,2,2,2,4,1,2,0,20,200299,2015
2,2,2,2,2,2,1,4,2,2,0,20,200300,2015
2,2,2,2,2,2,1,2,1,1,0,20,200301,2015
2,2,2,2,2,2,2,3,1,1,0,20,200302,2015
2,2,2,2,2,2,2,1,1,1,0,20,200303,2015
2,2,2,2,1,1,2,3,1,1,0,20,200304,2015
1,1,1,1,1,2,2,1,2,1,0,20,200305,2015
2,2,2,2,2,2,2,1,1,1,0,20,200306,2015
2,2,2,2,2,2,2,4,1,1,0,20,200307,2015
2,2,2,2,2,2,2,1,1,2,0,20,200308,2015
2,2,2,2,2,2,1,1,1,1,0,20,200309,2015
2,2,2,2,2,2,2,1,1,1,0,20,200310,2015
2,2,2,2,2,2,2,4,1,1,0,20,200311,2015
2,2,2,2,2,2,2,4,1,1,0,20,200312,2015
2,2,2,2,2,2,2,4,2,1,0,20,200313,2015
2,2,2,2,2,2,2,4,2,1,0,20,200314,2015
2,2,2,2,2,2,2,1,1,1,0,20,200315,2015
2,2,2,2,2,2,2,1,1,1,0,20,200316,2015
1,1,1,1,1,2,2,4,1,1,0,20,200317,2015
1,1,1,1,1,2,2,1,1,1,0,20,200318,2015
2,2,2,2,2,2,1,1,1,1,0,20,200319,2015
2,2,2,2,2,2,2,1,1,1,0,20,200320,2015
2,2,2,2,2,2,2,1,1,1,0,20,200321,2015
2,2,2,2,1,1,2,1,1,2,0,20,200322,2015
2,2,2,2,2,2,2,4,1,1,0,20,200323,2015
2,2,2,2,2,2,2,4,1,1,0,20,200324,2015
2,2,2,2,2,2,2,1,1,1,0,20,200325,2015
2,1,2,1,1,2,2,1,1,1,0,20,200326,2015
2,1,2,1,1,2,2,1,1,3,0,20,200327,2015
2,2,2,2,2,2,2,1,2,1,0,20,200328,2015
2,2,2,2,2,2,1,4,1,1,0,20,200329,2015
2,2,2,2,2,2,2,4,1,1,0,20,200330,2015
1,1,1,1,1,2,2,4,1,1,0,20,200332,2015
2,2,2,2,2,2,2,4,1,1,0,21,210001,2015
2,2,2,2,2,2,2,4,2,1,0,21,210002,2015
2,2,2,2,2,2,2,1,2,1,0,21,210003,2015
2,2,2,2,1,1,2,4,1,1,0,21,210004,2015
2,2,2,2,2,2,2,1,1,1,0,21,210005,2015
2,2,2,2,2,2,2,4,1,2,0,21,210006,2015
2,2,2,2,2,2,2,1,2,1,0,21,210007,2015
2,2,2,2,2,2,1,1,1,2,0,21,210008,2015
2,2,2,2,2,2,2,4,1,1,0,21,210009,2015
2,2,2,2,2,2,2,4,1,1,0,21,210010,2015
1,1,1,1,1,2,2,4,1,1,0,21,210011,2015
2,2,2,2,2,2,2,1,1,1,0,21,210012,2015
1,1,1,1,1,2,2,1,1,1,0,21,210013,2015
2,2,2,2,2,2,2,1,1,1,0,21,210014,2015
1,1,1,1,1,2,2,4,1,1,0,21,210015,2015
2,2,2,2,1,1,2,1,1,1,0,21,210016,2015
2,2,2,2,2,2,2,4,1,1,0,21,210017,2015
2,2,2,2,2,2,2,4,1,1,0,21,210018,2015
2,2,2,2,2,2,2,1,2,1,0,21,210019,2015
2,2,2,2,2,2,2,4,1,1,0,21,210020,2015
1,1,1,1,1,2,2,1,2,2,0,21,210021,2015
2,2,2,2,2,2,1,4,2,1,0,21,210022,2015
2,2,2,2,2,2,2,1,1,1,0,21,210023,2015
2,2,2,2,2,2,2,4,1,1,0,21,210024,2015
2,2,2,2,2,2,2,1,1,1,0,21,210025,2015
1,1,1,1,1,2,2,4,1,1,0,21,210026,2015
2,2,2,2,1,1,2,1,2,1,0,21,210027,2015
2,2,2,2,2,2,2,1,1,1,0,21,210028,2015
2,2,2,2,2,2,1,1,1,1,0,21,210029,2015
2,2,2,2,1,1,1,1,2,1,0,21,210030,2015
2,2,2,2,2,2,2,4,1,1,0,21,210031,2015
2,2,2,2,2,2,2,1,1,1,0,21,210032,2015
2,2,2,2,1,1,2,4,2,1,0,21,210033,2015
2,2,2,2,2,2,2,1,2,1,0,21,210034,2015
2,2,2,2,2,2,2,3,1,1,0,21,210035,2015
2,2,2,2,1,1,2,4,1,1,0,21,210036,2015
2,1,2,1,1,2,2,1,1,2,0,21,210037,2015
2,2,2,2,2,2,2,1,1,1,0,21,210038,2015
2,2,2,2,2,2,2,1,1,1,0,21,210039,2015
1,1,1,1,1,2,2,4,1,1,0,21,210040,2015
2,2,2,2,2,2,2,1,1,1,0,21,210041,2015
2,2,2,2,2,2,2,1,1,1,0,21,210042,2015
2,2,2,2,2,2,2,4,1,2,0,21,210043,2015
2,2,2,2,2,2,1,4,1,1,0,21,210044,2015
2,2,2,2,2,2,2,1,1,1,0,21,210045,2015
2,2,2,2,2,2,1,1,1,1,0,21,210046,2015
2,2,2,2,2,2,2,1,1,1,0,21,210047,2015
2,2,2,2,1,1,2,4,1,1,0,21,210048,2015
2,2,2,2,2,2,2,3,1,1,0,21,210049,2015
1,1,1,1,1,2,2,3,1,1,0,21,210050,2015
2,2,2,2,1,1,2,1,1,1,0,21,210051,2015
2,2,2,2,2,2,2,4,1,1,0,21,210052,2015
2,2,2,2,2,2,2,4,2,1,0,21,210053,2015
2,2,2,2,2,2,2,4,1,1,0,21,210054,2015
2,2,2,2,2,2,1,1,2,1,0,21,210055,2015
2,2,2,2,2,2,2,1,1,1,0,21,210056,2015
1,1,1,1,1,2,1,1,2,1,0,21,210057,2015
2,2,2,2,2,2,2,1,1,1,0,21,210058,2015
2,2,2,2,1,1,2,4,1,1,0,21,210059,2015
2,2,2,2,2,2,2,1,1,1,0,21,210060,2015
2,2,2,2,2,2,2,1,1,1,0,21,210061,2015
2,2,2,2,1,1,2,1,2,1,0,21,210062,2015
2,2,2,2,2,2,1,4,1,1,0,21,210063,2015
2,2,2,2,1,1,2,1,1,1,0,21,210064,2015
2,2,2,2,2,2,2,4,1,1,0,21,210065,2015
2,2,2,2,2,2,2,3,1,1,0,21,210066,2015
2,2,2,2,2,2,2,4,1,1,0,21,210067,2015
2,2,2,2,2,2,2,1,2,1,0,21,210068,2015
2,2,2,2,1,1,2,4,1,1,0,21,210069,2015
2,1,2,1,1,2,2,1,1,1,0,21,210070,2015
2,2,2,2,2,2,2,1,1,1,0,21,210071,2015
2,2,2,2,2,2,2,1,1,1,0,21,210072,2015
2,2,2,2,2,2,2,1,1,1,0,21,210073,2015
2,2,2,2,2,2,2,4,1,1,0,21,210074,2015
2,2,2,2,2,2,2,1,2,1,0,21,210075,2015
1,1,1,1,1,1,1,1,1,1,0,21,210076,2015
2,2,2,2,2,2,2,4,2,1,0,21,210077,2015
2,2,2,2,2,2,2,4,2,1,0,21,210078,2015
2,2,2,2,2,2,2,4,2,1,0,21,210079,2015
2,2,2,2,2,2,1,4,1,1,0,21,210080,2015
2,2,2,2,2,2,2,1,1,1,0,21,210081,2015
2,2,2,2,2,2,2,1,1,1,0,21,210082,2015
2,2,2,2,1,1,2,1,1,1,0,21,210083,2015
2,2,2,2,2,2,2,1,2,1,0,21,210084,2015
2,2,2,2,2,2,2,1,1,1,0,21,210085,2015
2,2,2,2,2,2,2,4,1,1,0,21,210086,2015
2,2,2,2,2,2,1,2,1,1,0,21,210087,2015
2,2,2,2,2,2,2,1,2,1,0,21,210088,2015
2,2,2,2,2,2,1,1,2,1,0,21,210089,2015
2,2,2,2,2,2,2,4,1,1,0,21,210090,2015
2,2,2,2,2,2,2,4,1,1,0,21,210091,2015
2,2,2,2,2,2,2,4,1,1,0,21,210092,2015
2,2,2,2,2,2,2,1,2,1,0,21,210093,2015
2,2,2,2,2,2,2,4,1,1,0,21,210094,2015
2,2,2,2,2,2,2,4,1,1,0,21,210095,2015
2,2,2,2,2,2,2,4,1,1,0,21,210096,2015
2,2,2,2,2,2,2,1,1,1,0,21,210097,2015
2,2,2,2,2,2,2,1,2,1,0,21,210098,2015
2,2,2,2,2,2,2,1,2,1,0,21,210099,2015
2,2,2,2,1,1,1,1,2,1,0,21,210100,2015
2,2,2,2,2,2,2,1,1,2,0,21,210101,2015
2,2,2,2,2,2,1,4,1,1,0,21,210102,2015
2,2,2,2,1,1,2,3,1,1,0,21,210103,2015
2,2,2,2,1,1,2,1,1,1,0,21,210104,2015
2,2,2,2,2,2,2,4,1,1,0,21,210105,2015
2,2,2,2,1,1,2,1,2,1,0,21,210106,2015
2,2,2,2,2,2,2,1,1,1,0,21,210107,2015
2,2,2,2,1,1,1,1,2,1,0,21,210108,2015
2,2,2,2,2,2,1,4,1,1,0,21,210109,2015
2,2,2,2,2,2,2,4,2,1,0,21,210110,2015
2,2,2,2,2,2,2,1,2,1,0,21,210111,2015
2,2,2,2,2,2,1,1,2,1,0,21,210112,2015
1,1,1,1,1,2,2,1,2,3,0,21,210113,2015
2,2,2,2,2,2,2,4,2,1,0,21,210114,2015
2,2,2,2,2,2,1,1,2,1,0,21,210115,2015
2,2,2,2,1,1,2,2,2,3,0,21,210116,2015
2,2,2,2,2,2,2,4,1,1,0,21,210117,2015
2,2,2,2,2,2,2,1,1,1,0,21,210118,2015
2,2,2,2,2,2,2,1,1,1,0,21,210119,2015
1,1,1,1,1,2,1,1,1,1,0,21,210120,2015
2,2,2,2,2,2,1,1,1,1,0,21,210121,2015
2,2,2,2,1,1,1,1,2,1,0,21,210122,2015
1,1,1,1,1,2,2,1,2,1,0,21,210123,2015
2,2,2,2,2,2,2,1,2,1,0,21,210124,2015
2,2,2,2,2,2,1,1,2,1,0,21,210125,2015
2,2,2,2,2,2,2,4,1,1,0,21,210126,2015
2,2,2,2,2,2,2,1,1,1,0,21,210127,2015
2,2,2,2,2,2,2,1,1,1,0,21,210128,2015
2,2,2,2,2,2,2,1,1,1,1,21,210129,2015
2,2,2,2,2,2,2,4,1,1,0,21,210130,2015
2,2,2,2,2,2,1,1,1,1,0,21,210131,2015
2,2,2,2,1,1,2,1,1,1,0,21,210132,2015
2,2,2,2,2,2,2,4,1,1,0,21,210133,2015
2,2,2,2,2,2,2,4,1,1,0,21,210134,2015
2,2,2,2,2,2,2,1,1,2,0,21,210135,2015
2,2,2,2,2,2,2,1,1,1,0,21,210136,2015
2,2,2,2,2,2,2,4,1,1,0,21,210137,2015
2,2,2,2,2,2,2,1,2,1,0,21,210138,2015
2,2,2,2,1,1,2,1,2,1,0,21,210139,2015
1,1,1,1,1,2,2,1,2,1,0,21,210140,2015
2,2,2,2,2,2,2,1,2,1,0,21,210141,2015
2,2,2,2,2,2,1,4,1,1,0,21,210142,2015
2,2,2,2,2,2,2,4,1,1,0,21,210143,2015
2,2,2,2,2,2,2,4,1,1,0,21,210144,2015
2,2,2,2,1,1,2,1,1,1,0,21,210145,2015
2,2,2,2,2,2,1,1,1,1,0,21,210146,2015
1,1,1,1,1,2,2,1,1,1,0,21,210147,2015
2,2,2,2,2,2,2,4,1,1,0,21,210148,2015
2,2,2,2,2,2,2,1,1,1,0,21,210149,2015
2,2,2,2,2,2,1,4,1,1,0,21,210150,2015
2,2,2,2,2,2,2,1,1,3,0,21,210151,2015
1,1,1,1,1,2,2,4,1,1,0,21,210152,2015
2,2,2,2,2,2,1,1,1,4,0,21,210154,2015
2,2,2,2,2,2,1,4,1,1,0,21,210155,2015
2,2,2,2,2,2,1,1,1,1,0,21,210156,2015
2,2,2,2,2,2,1,1,1,2,0,21,210157,2015
2,2,2,2,2,2,2,1,2,1,0,21,210158,2015
2,2,2,2,2,2,1,1,1,1,0,21,210159,2015
2,2,2,2,2,2,2,4,1,1,0,21,210160,2015
2,2,2,2,2,2,2,4,1,1,0,21,210161,2015
2,2,2,2,2,2,2,4,1,1,0,21,210162,2015
2,2,2,2,1,1,2,1,1,1,0,21,210163,2015
2,2,2,2,2,2,2,1,1,1,0,21,210164,2015
2,2,2,2,2,2,2,1,1,1,0,21,210165,2015
2,2,2,2,2,2,2,1,2,1,0,21,210166,2015
1,1,1,1,1,2,2,1,1,1,0,21,210167,2015
2,2,2,2,2,2,2,4,1,1,0,21,210168,2015
2,2,2,2,1,1,2,4,1,2,0,21,210169,2015
2,2,2,2,2,2,2,4,1,1,0,21,210170,2015
2,2,2,2,2,2,2,4,1,1,0,21,210171,2015
2,2,2,2,2,2,2,1,2,1,0,21,210172,2015
2,2,2,2,2,2,2,4,1,1,0,21,210173,2015
2,2,2,2,1,1,1,1,1,1,0,21,210174,2015
2,2,2,2,1,1,2,1,1,1,0,21,210175,2015
2,2,2,2,2,2,1,1,2,1,0,21,210176,2015
2,2,2,2,2,2,1,1,1,1,0,21,210177,2015
1,1,1,1,1,2,2,1,2,1,0,21,210178,2015
2,2,2,2,2,2,2,2,1,1,0,21,210179,2015
2,2,2,2,2,2,2,4,1,1,0,21,210180,2015
2,2,2,2,2,2,2,1,1,1,0,21,210181,2015
2,2,2,2,2,2,2,2,1,1,0,21,210182,2015
2,2,2,2,2,2,2,1,1,6,0,21,210183,2015
2,2,2,2,2,2,1,1,1,1,0,21,210184,2015
2,2,2,2,2,2,2,1,2,1,0,21,210185,2015
2,2,2,2,1,1,2,1,1,1,0,21,210186,2015
2,2,2,2,2,2,2,1,2,1,0,21,210187,2015
1,1,1,1,1,2,2,1,1,1,0,21,210188,2015
1,1,2,2,2,2,2,1,2,1,0,21,210189,2015
2,2,2,2,1,1,1,1,2,1,0,21,210190,2015
2,2,2,2,2,2,2,2,1,1,0,21,210191,2015
2,2,2,2,2,2,2,1,2,1,0,21,210192,2015
2,2,2,2,2,2,2,1,1,1,0,21,210193,2015
2,2,2,2,2,2,2,4,1,1,0,21,210194,2015
2,2,2,2,1,1,2,4,1,1,0,21,210195,2015
2,1,2,1,1,2,2,1,2,2,0,21,210196,2015
2,2,2,2,2,2,2,1,1,1,0,21,210197,2015
2,2,2,2,2,2,2,1,1,1,1,21,210198,2015
2,2,2,2,1,1,1,1,1,1,0,21,210199,2015
2,2,2,2,2,2,2,1,2,1,0,21,210200,2015
1,1,1,1,1,2,2,1,2,1,0,21,210201,2015
1,1,1,1,1,2,2,1,1,1,0,21,210202,2015
2,2,2,2,2,2,2,4,1,1,0,21,210203,2015
2,2,2,2,2,2,2,1,1,1,0,21,210204,2015
2,2,2,2,2,2,1,4,1,1,0,21,210205,2015
2,2,2,2,2,2,2,4,1,1,0,21,210206,2015
2,2,2,2,2,2,2,1,2,1,0,21,210207,2015
2,2,2,2,2,2,2,4,1,1,0,21,210208,2015
2,2,2,2,2,2,2,1,1,1,0,21,210209,2015
2,2,2,2,2,2,2,1,1,2,0,21,210210,2015
2,2,2,2,2,2,2,1,2,1,0,21,210211,2015
2,2,2,2,1,1,2,1,1,1,0,21,210212,2015
2,2,2,2,2,2,2,4,1,1,0,21,210213,2015
2,2,2,2,1,1,2,4,1,1,0,21,210214,2015
2,2,2,2,2,2,2,4,1,1,0,21,210215,2015
2,2,2,2,2,2,2,3,1,1,0,21,210216,2015
2,2,2,2,2,2,2,4,2,1,0,21,210217,2015
2,2,2,2,2,2,1,4,1,1,0,21,210218,2015
1,1,1,1,1,2,2,4,1,1,0,21,210219,2015
2,2,2,2,2,2,2,4,1,1,0,21,210220,2015
2,2,2,2,2,2,2,1,1,1,0,21,210221,2015
2,2,2,2,2,2,2,1,2,1,0,21,210222,2015
1,1,1,1,1,2,1,1,1,1,0,21,210223,2015
2,2,2,2,2,2,2,1,2,1,0,21,210224,2015
2,2,2,2,2,2,1,4,1,1,0,21,210225,2015
2,2,2,2,2,2,2,1,1,1,0,21,210226,2015
2,2,2,2,2,2,2,4,1,1,0,21,210227,2015
2,2,2,2,2,2,2,4,1,1,0,21,210228,2015
2,2,2,2,2,2,2,1,1,1,0,21,210229,2015
2,2,2,2,2,2,1,1,2,1,0,21,210230,2015
2,2,2,2,2,2,2,4,1,1,0,21,210231,2015
2,2,2,2,2,2,2,1,1,1,0,21,210232,2015
2,2,2,2,2,2,1,1,1,1,0,21,210233,2015
1,1,1,1,1,2,2,4,1,1,0,21,210234,2015
2,1,2,1,1,2,2,1,1,1,0,21,210235,2015
1,1,1,1,1,2,2,4,1,1,0,21,210236,2015
2,2,2,2,2,2,2,1,1,1,0,21,210237,2015
2,2,2,2,2,2,2,4,1,1,0,21,210238,2015
2,2,2,2,2,2,1,4,1,1,0,21,210239,2015
2,2,2,2,2,2,2,4,1,1,0,21,210240,2015
2,2,2,2,2,2,2,1,1,1,0,21,210241,2015
2,2,2,2,2,2,2,4,2,1,0,21,210242,2015
2,2,2,2,2,2,1,4,1,1,0,21,210243,2015
2,2,2,2,2,2,2,4,1,1,0,21,210244,2015
2,2,2,2,2,2,2,4,1,1,0,21,210245,2015
1,1,1,1,1,2,2,1,1,1,0,21,210246,2015
2,2,2,2,2,2,2,1,2,1,0,21,210247,2015
2,2,2,2,2,2,1,1,1,1,0,21,210248,2015
2,2,2,2,2,2,2,3,1,2,0,21,210249,2015
2,2,2,2,2,2,2,1,1,1,0,21,210250,2015
1,1,1,1,1,2,1,1,2,2,0,21,210251,2015
2,2,2,2,2,2,2,1,2,1,0,21,210252,2015
2,2,2,2,1,1,2,1,2,1,0,21,210253,2015
2,2,2,2,2,2,2,4,2,1,0,21,210254,2015
2,2,2,2,2,2,2,1,1,1,0,21,210255,2015
2,2,2,2,2,2,1,1,1,1,0,21,210256,2015
2,2,2,2,2,2,1,1,2,1,0,21,210257,2015
2,2,2,2,2,2,2,4,1,1,0,21,210258,2015
2,2,2,2,2,2,2,4,1,1,0,21,210259,2015
1,1,1,1,1,2,2,1,1,1,0,21,210260,2015
2,2,2,2,1,1,2,1,1,1,0,21,210261,2015
2,2,2,2,2,2,2,1,1,1,0,21,210262,2015
2,2,2,2,2,2,2,1,1,1,0,21,210263,2015
2,2,2,2,2,2,2,4,1,1,0,21,210264,2015
2,2,2,2,2,2,2,4,2,1,0,21,210265,2015
2,2,2,2,1,1,2,4,1,1,0,21,210266,2015
2,2,2,2,1,1,2,1,2,1,0,21,210267,2015
2,2,2,2,2,2,2,4,1,2,0,21,210268,2015
2,2,2,2,2,2,1,1,1,1,0,21,210269,2015
2,2,2,2,2,2,2,1,1,1,0,21,210270,2015
2,2,2,2,1,1,2,1,1,1,0,21,210271,2015
2,2,2,2,2,2,1,1,1,1,0,21,210272,2015
2,2,2,2,2,2,2,1,2,1,0,21,210273,2015
2,2,2,2,1,1,2,1,1,1,0,21,210274,2015
2,2,2,2,2,2,2,1,1,1,0,21,210275,2015
2,2,2,2,2,2,2,1,2,1,0,21,210276,2015
2,2,2,2,2,2,2,1,2,1,0,21,210277,2015
2,2,2,2,2,2,2,3,1,1,0,21,210278,2015
2,2,2,2,1,1,2,4,1,1,0,21,210279,2015
2,2,2,2,2,2,1,1,1,1,0,21,210280,2015
2,2,2,2,2,2,2,1,1,1,0,21,210281,2015
2,2,2,2,2,2,2,1,1,2,0,21,210282,2015
2,2,2,2,2,2,2,1,2,1,0,21,210283,2015
2,1,2,1,1,1,2,1,2,1,0,21,210284,2015
2,2,2,2,2,2,2,4,1,1,0,21,210285,2015
2,2,2,2,2,2,2,1,2,1,0,21,210286,2015
2,2,2,2,2,2,1,1,1,1,0,21,210287,2015
2,2,2,2,2,2,2,4,1,1,0,21,210288,2015
2,2,2,2,1,1,2,1,1,1,0,21,210289,2015
2,2,2,2,2,2,2,1,1,1,0,21,210290,2015
2,2,2,2,2,2,2,1,1,1,0,21,210291,2015
2,2,2,2,2,2,2,4,1,1,0,21,210292,2015
1,1,1,1,1,2,2,4,1,1,0,21,210293,2015
2,2,2,2,1,1,2,2,2,1,0,21,210294,2015
2,2,2,2,2,2,2,1,1,2,0,21,210295,2015
2,2,2,2,2,2,2,4,1,1,0,21,210296,2015
1,1,1,1,1,2,2,1,1,1,0,21,210297,2015
2,2,2,2,2,2,2,4,1,1,0,21,210298,2015
2,2,2,2,2,2,2,4,1,1,0,21,210299,2015
2,2,2,2,2,2,2,4,1,1,0,21,210300,2015
2,2,2,2,2,2,2,1,2,1,0,21,210301,2015
2,2,2,2,1,1,2,1,1,1,0,21,210302,2015
2,2,2,2,2,2,2,1,1,1,0,21,210303,2015
2,2,2,2,2,2,2,4,1,1,0,21,210304,2015
2,2,2,2,2,2,2,4,1,1,0,21,210305,2015
2,2,2,2,2,2,2,4,1,1,0,21,210306,2015
2,2,2,2,2,2,2,4,1,1,0,21,210307,2015
2,2,2,2,2,2,2,4,1,1,0,21,210308,2015
2,2,2,2,2,2,2,1,2,1,0,21,210309,2015
2,2,2,2,2,2,2,1,1,1,0,21,210310,2015
2,1,2,1,1,2,2,4,1,1,0,21,210311,2015
2,2,2,2,1,1,2,4,1,1,0,21,210312,2015
2,2,2,2,1,1,2,1,2,1,0,21,210313,2015
2,2,2,2,2,2,2,4,2,1,0,21,210314,2015
2,2,2,2,2,2,2,4,1,1,0,21,210315,2015
2,2,2,2,2,2,1,1,1,1,0,21,210316,2015
2,2,2,2,1,1,2,1,2,1,0,21,210317,2015
2,2,2,2,2,2,2,3,2,1,0,21,210318,2015
2,1,2,1,1,2,2,1,1,1,0,21,210319,2015
2,2,2,2,2,2,2,4,1,1,0,21,210320,2015
2,2,2,2,2,2,2,4,1,1,0,21,210321,2015
2,1,2,1,1,2,2,1,2,1,0,21,210322,2015
2,2,2,2,2,2,2,1,1,1,0,21,210323,2015
2,2,2,2,2,2,2,4,1,1,0,21,210324,2015
2,2,2,2,2,2,2,1,1,1,0,21,210325,2015
2,2,2,2,2,2,2,4,1,1,0,21,210326,2015
2,2,2,2,2,2,2,4,1,1,0,21,210327,2015
2,2,2,2,2,2,2,1,1,1,0,21,210328,2015
2,2,2,2,1,1,2,1,1,2,0,21,210329,2015
2,2,2,2,1,1,2,1,1,1,0,21,210330,2015
2,2,2,2,2,2,2,1,1,1,0,21,210331,2015
2,2,2,2,2,2,2,1,1,1,0,21,210332,2015
2,2,2,2,2,2,2,4,1,1,0,21,210333,2015
2,2,2,2,2,2,1,1,1,1,0,21,210334,2015
2,2,2,2,2,2,2,1,1,1,0,21,210335,2015
2,2,2,2,1,1,2,1,1,2,0,21,210336,2015
1,1,1,1,1,2,2,4,1,1,0,21,210337,2015
2,1,2,1,1,2,2,1,1,1,0,21,210338,2015
2,2,2,2,2,2,2,4,1,1,0,21,210339,2015
1,1,1,1,1,2,1,1,1,1,0,21,210340,2015
2,2,2,2,2,2,2,1,1,1,0,21,210341,2015
2,2,2,2,2,2,2,1,1,1,0,21,210342,2015
2,2,2,2,2,2,2,1,1,1,0,21,210343,2015
1,1,1,1,1,2,2,1,1,2,0,21,210344,2015
2,2,2,2,2,2,2,1,1,1,0,21,210345,2015
2,2,2,2,2,2,2,1,1,1,0,21,210346,2015
2,2,2,2,2,2,2,4,1,1,0,21,210347,2015
2,2,2,2,2,2,1,1,1,2,0,21,210348,2015
