A_CT,A_D15_19,A_D15_20,A_D16_19,A_D16_20,A_D16_24,A_D21_24,A_D65PLS,A_LT,A_MC,A_PED,A_PEDAL,A_PEDAL_F,A_PED_F,A_RD,A_RELRD,FATALS,SCH_BUS,STATE,STATENAME,ST_CASE,YEAR
1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,1,0,31,Nebraska,310196,2019
3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,0,31,Nebraska,310197,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,31,Nebraska,310198,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,31,Nebraska,310199,2019
3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,31,Nebraska,310200,2019
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,31,Nebraska,310201,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,2,0,31,Nebraska,310202,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,0,31,Nebraska,310203,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,31,Nebraska,310204,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,31,Nebraska,310205,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,0,31,Nebraska,310206,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,0,31,Nebraska,310207,2019
2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,1,0,31,Nebraska,310208,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,1,0,31,Nebraska,310209,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,0,31,Nebraska,310210,2019
2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,0,31,Nebraska,310211,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,31,Nebraska,310212,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,31,Nebraska,310213,2019
2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,0,31,Nebraska,310214,2019
3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,4,0,31,Nebraska,310215,2019
3,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,3,0,31,Nebraska,310216,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,31,Nebraska,310217,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320001,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320002,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320003,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,32,Nevada,320004,2019
2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,1,0,32,Nevada,320005,2019
1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,0,32,Nevada,320006,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,32,Nevada,320007,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,32,Nevada,320008,2019
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,32,Nevada,320009,2019
1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,32,Nevada,320010,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320012,2019
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,32,Nevada,320013,2019
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,32,Nevada,320014,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,0,32,Nevada,320015,2019
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,32,Nevada,320016,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320017,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320018,2019
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320019,2019
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,32,Nevada,320020,2019
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320021,2019
2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0,32,Nevada,320022,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320023,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320024,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320025,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320026,2019
2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0,32,Nevada,320027,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,32,Nevada,320028,2019
3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,32,Nevada,320029,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,3,1,0,32,Nevada,320030,2019
1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,4,1,0,32,Nevada,320031,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,32,Nevada,320032,2019
2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,0,32,Nevada,320033,2019
1,2,1,2,1,1,2,2,2,2,1,2,2,1,1,4,1,0,32,Nevada,320034,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,32,Nevada,320035,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320036,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,32,Nevada,320037,2019
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,32,Nevada,320038,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320039,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320040,2019
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,32,Nevada,320041,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,32,Nevada,320042,2019
1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,0,32,Nevada,320043,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,1,0,32,Nevada,320044,2019
2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,1,1,0,32,Nevada,320045,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,32,Nevada,320046,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320047,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320048,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320049,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,32,Nevada,320050,2019
1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,1,1,0,32,Nevada,320051,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320052,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,32,Nevada,320053,2019
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,32,Nevada,320054,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320055,2019
3,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,1,0,32,Nevada,320056,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320057,2019
2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,0,32,Nevada,320058,2019
3,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,0,32,Nevada,320059,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320060,2019
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320061,2019
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,32,Nevada,320062,2019
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,32,Nevada,320063,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320064,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,32,Nevada,320065,2019
2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,0,32,Nevada,320066,2019
3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,0,32,Nevada,320067,2019
3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320068,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320069,2019
1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,4,1,0,32,Nevada,320070,2019
2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320071,2019
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,32,Nevada,320072,2019
2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,0,32,Nevada,320073,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320074,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,32,Nevada,320075,2019
1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320076,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,32,Nevada,320077,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,1,0,32,Nevada,320078,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,32,Nevada,320079,2019
1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,4,1,0,32,Nevada,320080,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,1,0,32,Nevada,320081,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320082,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,32,Nevada,320083,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,3,1,0,32,Nevada,320084,2019
1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,4,1,0,32,Nevada,320085,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,32,Nevada,320086,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320087,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,32,Nevada,320088,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320089,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320090,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320091,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,32,Nevada,320092,2019
2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,0,32,Nevada,320093,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320094,2019
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,32,Nevada,320095,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320096,2019
2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,0,32,Nevada,320097,2019
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320098,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,32,Nevada,320099,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,32,Nevada,320100,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320101,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,0,32,Nevada,320102,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,32,Nevada,320103,2019
3,2,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,0,32,Nevada,320104,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,32,Nevada,320105,2019
3,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320106,2019
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,32,Nevada,320107,2019
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320108,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,1,0,32,Nevada,320109,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,32,Nevada,320110,2019
1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,0,32,Nevada,320111,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320112,2019
1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,32,Nevada,320113,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,32,Nevada,320114,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,32,Nevada,320115,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,32,Nevada,320116,2019
3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,32,Nevada,320117,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320118,2019
2,1,1,1,1,1,2,1,2,2,1,2,2,1,2,1,1,0,32,Nevada,320119,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,3,1,0,32,Nevada,320120,2019
2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,0,32,Nevada,320121,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320122,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320123,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,32,Nevada,320124,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320125,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,0,32,Nevada,320126,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,32,Nevada,320127,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320128,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320129,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320130,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320131,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320132,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,32,Nevada,320133,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,32,Nevada,320134,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,32,Nevada,320135,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,32,Nevada,320136,2019
1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,0,32,Nevada,320137,2019
3,2,1,2,1,1,1,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320138,2019
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320139,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,32,Nevada,320140,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320141,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,32,Nevada,320142,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,0,32,Nevada,320143,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,32,Nevada,320144,2019
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,32,Nevada,320145,2019
1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,4,1,0,32,Nevada,320146,2019
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,32,Nevada,320147,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,32,Nevada,320148,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,1,0,32,Nevada,320149,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,3,0,32,Nevada,320150,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,32,Nevada,320151,2019
3,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,0,32,Nevada,320152,2019
1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,0,32,Nevada,320153,2019
3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,32,Nevada,320154,2019
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,32,Nevada,320155,2019
3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,32,Nevada,320156,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320157,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,32,Nevada,320158,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,32,Nevada,320160,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,32,Nevada,320161,2019
1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,32,Nevada,320162,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,32,Nevada,320163,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320164,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320165,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320166,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,32,Nevada,320167,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320168,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,32,Nevada,320169,2019
1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,4,1,0,32,Nevada,320170,2019
3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,32,Nevada,320171,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320172,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320173,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,32,Nevada,320174,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320176,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320177,2019
1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,0,32,Nevada,320178,2019
2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0,32,Nevada,320179,2019
2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,0,32,Nevada,320180,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,32,Nevada,320181,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,32,Nevada,320182,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,32,Nevada,320183,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,32,Nevada,320184,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320185,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,32,Nevada,320186,2019
3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,32,Nevada,320187,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320188,2019
3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,32,Nevada,320189,2019
2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,0,32,Nevada,320191,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320192,2019
2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,3,1,0,32,Nevada,320193,2019
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,32,Nevada,320194,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320195,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,32,Nevada,320196,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,0,32,Nevada,320197,2019
1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320198,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,3,1,0,32,Nevada,320199,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,32,Nevada,320200,2019
3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,32,Nevada,320201,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320202,2019
3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320203,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,32,Nevada,320204,2019
3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,32,Nevada,320205,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,32,Nevada,320206,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320207,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320208,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,32,Nevada,320209,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320210,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320211,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320212,2019
2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,32,Nevada,320213,2019
2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,0,32,Nevada,320214,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320215,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320216,2019
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,32,Nevada,320217,2019
3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,32,Nevada,320218,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,32,Nevada,320219,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320220,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,32,Nevada,320221,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320222,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320223,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,32,Nevada,320224,2019
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,32,Nevada,320225,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320226,2019
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320227,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,32,Nevada,320228,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320229,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,0,32,Nevada,320230,2019
3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320232,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320233,2019
1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,4,1,0,32,Nevada,320234,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,0,32,Nevada,320235,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,32,Nevada,320236,2019
3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,32,Nevada,320237,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320238,2019
3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,32,Nevada,320239,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,32,Nevada,320240,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320241,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,0,32,Nevada,320242,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320243,2019
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,32,Nevada,320244,2019
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,32,Nevada,320245,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,32,Nevada,320246,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320247,2019
3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,4,0,32,Nevada,320248,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,32,Nevada,320249,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,2,0,32,Nevada,320250,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,0,32,Nevada,320251,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,2,0,32,Nevada,320252,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320253,2019
3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320254,2019
2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,0,32,Nevada,320255,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,32,Nevada,320256,2019
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,32,Nevada,320257,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320258,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,32,Nevada,320259,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320260,2019
1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,32,Nevada,320261,2019
2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,32,Nevada,320262,2019
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,32,Nevada,320263,2019
3,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0,32,Nevada,320264,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,32,Nevada,320265,2019
